Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
14688	-402.8298	-415.4369	12.60712	0.0215649	0.267089	0.732911	0.978435	0.3367246	0.218369	0.0317938	0.0199899	0.00898013	0.000431071	0.000846157	0.00276098	0.0464194	0.0302803	0.0304693	0.0112699	0.0329045	0.0167992	0.00996096	0.0411617	0.89501	0.030796	0.00598605	0.0682076	0.0791292	0.290212	0.679794	1.47103	3.44575	12.6376	1.83419	0.43462	0.0632792	0.0397859	0.0178732	0.000857961	0.00168411	0.00549518	0.0923886	0.060267	0.0606431	0.0224305	0.0654899	0.0334356	0.0198253	0.0819242	0.5024361
14724	-411.9239	-424.9932	13.06929	0.0454683	0.308007	0.691993	0.954532	0.4752057	0.10027	0.0890351	0.0667233	0.026859	0.00293594	0.00275269	0.00195537	0.052379	0.00489905	0.0168402	0.0198063	0.0477773	0.0354323	0.00347848	0.0163548	0.865744	0.0540968	0.0634488	0.0167104	0.17606	0.428654	0.767757	1.30249	2.33288	5.67989	1.255921	0.205682	0.182637	0.136869	0.0550955	0.00602247	0.00564656	0.00401103	0.107445	0.0100494	0.0345442	0.0406284	0.098005	0.0726818	0.00713537	0.0335483	0.4874984
14760	-412.8818	-425.3895	12.50775	0.0655524	0.330693	0.669308	0.934447	0.5908424	0.392019	0.104542	0.195878	0.0307106	0.00183747	0.0151742	0.00712217	0.138613	0.240357	0.0366576	0.0644893	0.276251	0.106664	0.103466	0.169892	0.635258	0.15624	0.015749	0.192753	0.698718	0.839587	0.946913	1.05606	1.19106	1.43119	0.2592259	0.208114	0.0554991	0.103988	0.0163036	0.000975472	0.00805563	0.003781	0.0735863	0.1276	0.0194607	0.0342359	0.146655	0.0566255	0.0549277	0.0901916	1.883673
14796	-417.9463	-430.5555	12.60917	0.0381912	0.297803	0.702197	0.961809	0.4340195	0.0783162	0.00218982	0.00754632	0.00179504	9.44447e-05	0.00839773	0.00210695	0.0540648	0.0538627	0.00219311	0.00875585	0.0672206	0.0431811	0.0557211	0.00831489	0.535783	0.12051	0.0571008	0.286606	0.0915483	0.311598	0.695041	1.43876	3.20927	10.9232	1.728777	0.198893	0.00556129	0.0191647	0.00455872	0.000239853	0.021327	0.00535085	0.137304	0.13679	0.00556966	0.0222365	0.170714	0.109663	0.14151	0.0211166	0.3937606
14832	-420.2583	-433.4909	13.23263	0.0265754	0.277839	0.722161	0.973425	0.3670194	0.152677	0.00024346	0.0887142	0.0256551	0.00601079	0.0163857	0.0156275	0.149909	0.126816	0.0223193	0.0142056	0.129844	0.234291	0.085942	0.0492611	0.470102	0.252863	0.00588588	0.271149	0.351213	0.600308	0.852819	1.17258	1.66581	2.84727	0.7565911	0.136574	0.000217783	0.0793578	0.0229493	0.00537685	0.0146575	0.0139794	0.134098	0.113441	0.0199653	0.0127074	0.116149	0.209581	0.0768779	0.0440657	1.117901
14868	-413.6237	-426.6729	13.04922	0.0293447	0.28313	0.71687	0.970655	0.3832859	0.148389	0.0649026	0.0496075	0.0219161	0.00886373	0.00486084	0.00220103	0.079894	0.010963	0.151909	0.0676031	0.0195361	0.0780599	0.0453041	0.0420974	0.8249	0.132401	0.0151179	0.0275809	0.182092	0.435755	0.771703	1.29584	2.29487	5.49173	1.231562	0.186393	0.0815249	0.0623125	0.0275291	0.0111338	0.00610576	0.00276474	0.100356	0.0137708	0.190815	0.084917	0.0245395	0.0980519	0.0569069	0.052879	0.7961077
14904	-413.0466	-424.6165	11.56987	2.7036e-10	0.0481816	0.951818	1	0.03717668	0.176721	0.0628939	0.075349	0.0717532	0.00366963	0.00806677	0.00332132	0.101653	0.0124487	0.0324736	0.0275711	0.105237	0.00733293	0.0404067	0.0104996	0.211898	0.268507	0.0120834	0.507511	0.127286	0.365932	0.730784	1.36839	2.73275	7.85629	1.490473	0.239007	0.0850611	0.101906	0.0970428	0.004963	0.0109099	0.00449194	0.137481	0.0168363	0.043919	0.0372887	0.142328	0.00991746	0.0546482	0.0142002	0.7393966
14940	-416.6028	-429.9087	13.30587	2.02094e-06	0.0832168	0.916783	0.999998	0.06761553	0.170358	0.106213	0.059198	0.0569712	0.00488682	0.00737875	0.00445502	0.170866	0.0565084	0.0302594	0.0327053	0.128856	0.015821	0.0528773	0.00101478	0.0597166	0.675448	0.0634701	0.201365	0.633343	0.800311	0.932864	1.07197	1.24951	1.57892	0.3302567	0.18963	0.118229	0.0658949	0.0634162	0.00543965	0.00821349	0.00495901	0.190196	0.0629011	0.0336826	0.0364051	0.143433	0.0176108	0.0588592	0.00112958	0.8983698
14976	-409.5034	-421.0846	11.5812	4.93644e-10	0.049609	0.950391	1	0.03835691	0.177472	0.0714279	0.116354	0.0237688	0.00164491	0.000769113	0.00869566	0.104246	0.052692	0.097128	0.0189405	0.0843012	0.00958454	0.0350738	0.00689836	0.393597	0.0812147	0.00942258	0.515766	0.130427	0.370307	0.733499	1.36333	2.70046	7.66713	1.47285	0.219373	0.0882919	0.143825	0.0293806	0.00203327	0.000950699	0.0107487	0.128858	0.0651325	0.12006	0.0234124	0.104205	0.0118474	0.0433547	0.00852705	0.8089968
15012	-408.2467	-421.3528	13.10607	0.0295459	0.283499	0.716501	0.970454	0.3844578	0.137044	0.0279532	0.0697639	0.0148749	0.000940949	0.00638594	0.0112758	0.0658661	0.00582682	0.0526075	0.0347595	0.0563509	0.0209794	0.0207391	0.00947684	0.852134	0.051789	0.017049	0.0790279	0.16598	0.416504	0.760901	1.31423	2.40093	6.02481	1.298549	0.256231	0.0522642	0.130438	0.0278116	0.00175929	0.0119398	0.0210825	0.12315	0.0108944	0.0983604	0.06499	0.105359	0.0392253	0.0387759	0.0177189	0.5348446
15048	-408.315	-420.4931	12.17807	0.019007	0.260853	0.739147	0.980993	0.3206365	0.0861754	0.0297665	0.0838064	0.00643357	0.00153743	0.0010979	0.000481832	0.132835	0.169456	0.120198	0.0334173	0.0883188	0.0248475	0.00900156	0.00346773	0.910814	0.0172426	0.00796815	0.0639754	0.0511599	0.234607	0.636148	1.57196	4.26244	19.5466	2.149539	0.108967	0.037639	0.105971	0.0081351	0.00194404	0.00138827	0.000609265	0.167967	0.214273	0.151987	0.0422554	0.111677	0.0314191	0.0113823	0.00438486	0.7908411
15084	-411.7294	-423.8895	12.16004	0.0526857	0.316934	0.683066	0.947314	0.5161981	0.126577	0.018946	0.121362	0.00213703	4.58493e-05	0.00114553	0.0003231	0.0570852	0.0374779	0.0289513	0.0117621	0.0635762	0.0173666	0.0251447	0.00890189	0.811587	0.126035	0.00714442	0.0552335	0.0529971	0.238679	0.639572	1.56355	4.18972	18.8689	2.124028	0.243042	0.0363784	0.23303	0.00410333	8.8036e-05	0.00219955	0.000620389	0.10961	0.0719618	0.0555897	0.0225845	0.122074	0.0333458	0.0482807	0.0170926	0.5208024
15120	-412.5914	-425.7066	13.11515	3.61412e-06	0.0872705	0.91273	0.999996	0.07134693	0.25201	0.026052	0.0581486	0.0524529	0.0074014	0.00808975	0.0159058	0.073061	0.126827	0.0801436	0.0541526	0.0420524	0.0364709	0.0373919	0.0494471	0.202593	0.460903	0.0377728	0.298731	0.466101	0.689155	0.890344	1.12316	1.45105	2.14546	0.5519572	0.274041	0.0283295	0.0632321	0.0570384	0.00804844	0.00879697	0.0172963	0.0794481	0.137914	0.0871499	0.0588867	0.0457287	0.0396593	0.0406608	0.0537698	0.9196065
15156	-414.9869	-427.8365	12.8496	2.1313e-06	0.0835724	0.916428	0.999998	0.06794106	0.321386	0.00964103	0.0360575	0.0338718	0.000857291	0.0168037	0.0318578	0.158714	0.146603	0.150832	0.0685305	0.00646661	0.0358309	0.0397007	0.109441	0.0555257	0.415722	0.0211866	0.507566	0.489931	0.706119	0.897125	1.11467	1.41619	2.0411	0.5159027	0.275491	0.00826427	0.0309084	0.0290348	0.000734867	0.0144041	0.0273084	0.136049	0.125667	0.129293	0.0587442	0.00554316	0.0307142	0.0340313	0.0938121	1.166593
15192	-408.8401	-421.5086	12.66856	0.0635923	0.328744	0.671256	0.936408	0.5792882	0.223971	0.030547	0.0646592	0.00191679	0.00492453	0.00717894	0.00428416	0.097498	0.0654944	0.00136864	0.0331682	0.11077	0.0680843	0.0532966	0.0171741	0.78912	0.166615	0.0166849	0.0275802	0.137812	0.380389	0.739672	1.35195	2.62889	7.25626	1.433024	0.285555	0.0389464	0.0824381	0.00244383	0.0062786	0.00915289	0.00546215	0.124306	0.083503	0.00174497	0.0422883	0.141228	0.0868051	0.0679512	0.0218963	0.7843358
15228	-415.2971	-428.3851	13.08802	0.000494959	0.145905	0.854095	0.999505	0.1314103	0.106445	0.00927442	0.0351548	0.00608304	0.000945443	0.0162429	0.000503943	0.0833669	0.0243101	0.109409	0.0672166	0.0129127	0.0521697	0.0242613	0.00730046	0.211392	0.150705	0.00738694	0.630516	0.183584	0.437493	0.772662	1.29423	2.28575	5.44709	1.22566	0.191587	0.0166927	0.0632739	0.0109487	0.00170167	0.0292351	0.00090703	0.150049	0.0437549	0.196922	0.120981	0.0232411	0.0938985	0.0436671	0.0131398	0.5555971
15264	-417.4606	-429.6833	12.22269	0.0924583	0.35361	0.64639	0.907542	0.7594695	0.125724	0.0242871	0.118101	0.0069988	0.00266128	0.0051362	0.0147793	0.0749104	0.0370993	0.0920242	0.0532479	0.11029	0.0330517	0.0847871	0.129589	0.911862	0.0233176	0.0183363	0.0464843	0.111923	0.343681	0.71662	1.39544	2.90968	8.93473	1.583482	0.137751	0.0266105	0.1294	0.00766834	0.00291587	0.00562755	0.0161932	0.0820767	0.0406484	0.100828	0.0583419	0.120841	0.0362136	0.0928982	0.141986	0.9126878
15300	-407.0359	-419.6219	12.58607	0.0580798	0.322995	0.677005	0.94192	0.5471737	0.189051	0.0712425	0.149965	0.0205477	0.00129211	0.00605799	0.000483438	0.116342	0.0125488	0.00724043	0.161971	0.114545	0.0396101	0.0571307	0.0826875	0.91982	0.0350893	0.00250023	0.0425902	0.159086	0.407976	0.756006	1.32274	2.45113	6.2859	1.329224	0.183417	0.0691194	0.145496	0.0199353	0.00125361	0.00587746	0.000469031	0.112875	0.0121748	0.00702466	0.157144	0.111132	0.0384297	0.0554282	0.0802234	1.030716
15336	-409.6812	-422.6766	12.99541	0.0687889	0.333811	0.666189	0.931211	0.6100965	0.109748	0.0234911	0.0938606	0.00935067	0.00711277	0.00463476	0.00050462	0.144211	0.0789824	0.0123399	0.0663344	0.0757658	0.0426137	0.046629	0.0382213	0.85743	0.0658453	0.0107553	0.0659697	0.21987	0.477719	0.794159	1.25919	2.09328	4.54815	1.095247	0.145593	0.0311636	0.124517	0.0124047	0.00943589	0.00614853	0.000669435	0.191312	0.104779	0.0163703	0.088	0.100512	0.0565318	0.0618587	0.0507049	0.7537995
15372	-413.3637	-426.853	13.48927	0.0533264	0.317679	0.682322	0.946673	0.5198581	0.161031	0.0236305	0.0363616	0.0859506	0.00366478	0.00799679	9.56633e-05	0.0997006	0.030056	0.0414388	0.03019	0.105944	0.0189993	0.0907901	0.0879003	0.767894	0.175353	0.0142826	0.0424706	0.410562	0.647805	0.873321	1.14505	1.54368	2.43568	0.6436957	0.195485	0.0286865	0.0441415	0.104341	0.00444889	0.00970778	0.000116131	0.121032	0.0364868	0.0503051	0.0366494	0.128612	0.0230644	0.110216	0.106707	0.8237507
15408	-418.2907	-430.3157	12.02506	0.0219321	0.267938	0.732062	0.978068	0.3389935	0.032996	0.00160456	0.0279381	0.00108159	0.00145092	0.00591253	0.00349315	0.010974	0.000515021	0.027153	0.0210079	0.0038723	0.0123785	0.0141238	0.00685721	0.254792	0.617882	3.60179e-05	0.127291	0.0628049	0.259286	0.656311	1.52367	3.85675	15.9223	2.001253	0.192555	0.00936376	0.163039	0.00631183	0.00846718	0.0345038	0.020385	0.0640413	0.00300552	0.158457	0.122596	0.0225976	0.0722374	0.0824222	0.0400167	0.1713586
15444	-412.2875	-425.2329	12.94535	0.0438413	0.305842	0.694157	0.956159	0.4660018	0.153069	0.0103341	0.136087	0.00783326	0.00789262	0.0205024	0.0033703	0.119773	0.0417791	0.215531	0.0903981	0.0262295	0.0864369	0.030151	0.0857369	0.725333	0.155229	1.81373e-05	0.11942	0.235212	0.493696	0.802352	1.24634	2.02554	4.25148	1.046474	0.147875	0.00998342	0.131469	0.00756746	0.0076248	0.0198067	0.00325594	0.115709	0.0403614	0.208217	0.0873307	0.0253395	0.0835039	0.0291279	0.0828276	1.035124
15480	-411.6704	-424.2946	12.62427	0.0515623	0.31561	0.68439	0.948438	0.5097902	0.173494	0.0585914	0.0952593	0.044025	0.00186139	0.00478588	0.0145999	0.188158	0.235896	0.089405	0.164058	0.0363236	0.0531183	0.00270195	0.037623	0.903681	0.0240347	0.0215808	0.0507034	0.205911	0.462679	0.786273	1.27182	2.16133	4.85648	1.142675	0.14459	0.0488302	0.0793893	0.0366906	0.00155129	0.00398856	0.0121676	0.156811	0.196596	0.0745104	0.136726	0.0302722	0.044269	0.00225181	0.0313551	1.1999
15516	-412.9197	-424.2333	11.3136	0.0648903	0.33004	0.669961	0.93511	0.5869307	0.610404	0.0491071	0.0514619	0.01295	0.00872739	0.00960868	0.00502299	0.168771	0.439418	0.196847	0.129938	0.0727659	0.0867437	0.0527437	0.029814	0.889734	0.00636382	0.0383935	0.0655085	0.144748	0.389609	0.745219	1.34189	2.56668	6.90856	1.397519	0.317204	0.0255191	0.0267429	0.00672961	0.0045353	0.00499328	0.00261026	0.0877042	0.228349	0.102294	0.0675241	0.0378137	0.0450775	0.0274089	0.0154932	1.924324
15552	-412.9249	-425.2778	12.35289	5.74757e-08	0.0646345	0.935365	1	0.05108116	0.153128	0.0988915	0.115979	0.0287623	0.00976595	0.00181605	0.000642912	0.0298143	0.0146953	0.0996633	0.0413041	0.0232308	0.0138341	0.0411733	0.0373851	0.222532	0.563982	0.0514093	0.162077	0.209784	0.466903	0.788505	1.26822	2.14177	4.76682	1.129201	0.215647	0.139267	0.163331	0.0405054	0.0137532	0.00255751	0.000905401	0.041987	0.0206951	0.140354	0.0581677	0.0327155	0.0194823	0.0579836	0.0526487	0.7100856
15588	-407.7386	-419.7922	12.05355	7.36402e-08	0.0656625	0.934338	1	0.05197224	0.150619	0.0436235	0.0719216	0.00860265	0.00269643	0.00476361	0.00033224	0.120013	0.00930016	0.0708272	0.0284179	0.0088032	0.0167888	0.0569113	0.016063	0.167959	0.475783	0.0360926	0.320166	0.126184	0.364383	0.729817	1.37021	2.74436	7.92491	1.496761	0.247045	0.071551	0.117965	0.01411	0.00442267	0.00781325	0.000544938	0.196844	0.0152541	0.116171	0.046611	0.014439	0.0275369	0.0933456	0.0263465	0.6096834
15624	-409.7166	-421.0868	11.37018	1.18558e-12	0.0382105	0.96179	1	0.02906515	0.152779	0.0525226	0.0721183	0.0402012	0.00089424	0.00796562	0.00683924	0.118766	0.0132411	0.140194	0.0468107	0.00562219	0.0123275	0.0201325	0.0837762	0.29317	0.261844	0.0484804	0.396505	0.164816	0.415076	0.760086	1.31564	2.4092	6.06739	1.303641	0.197341	0.067842	0.0931531	0.0519268	0.00115506	0.010289	0.00883404	0.153406	0.0171031	0.181085	0.0604641	0.00726202	0.0159231	0.0260045	0.108211	0.7741908
15660	-416.7424	-430.0535	13.31104	0.00519756	0.207198	0.792802	0.994802	0.2137291	0.170816	0.0910182	0.12506	0.0358238	0.00235248	0.0123896	0.00071579	0.0977341	0.0433654	0.0724446	0.0440448	0.0119712	0.0287098	0.0240021	0.044912	0.427424	0.0523435	0.000897925	0.519335	0.244843	0.503453	0.807266	1.23875	1.98628	4.08426	1.017459	0.212099	0.113016	0.155285	0.0444817	0.00292103	0.0153839	0.000888783	0.121355	0.053846	0.089953	0.0546896	0.0148644	0.0356484	0.0298029	0.0557664	0.8053598
15696	-415.7685	-428.3288	12.56034	0.0628934	0.328037	0.671963	0.937107	0.5751865	0.200724	0.00833839	0.0304676	0.110613	0.00185023	0.0181168	0.00939677	0.267981	0.13286	0.0966454	0.0933759	0.155028	0.0176068	0.0964435	0.509448	0.783616	0.0305046	0.0158341	0.170046	0.56073	0.754166	0.915739	1.09201	1.32597	1.78339	0.4183064	0.114772	0.00476781	0.0174211	0.0632472	0.00105794	0.010359	0.00537298	0.153229	0.075968	0.0552609	0.0533914	0.0886436	0.0100674	0.0551454	0.291297	1.748895
15732	-410.7048	-423.8505	13.14567	0.0444792	0.306698	0.693302	0.955521	0.4696095	0.154079	0.0374942	0.0303695	0.0286249	0.00156037	0.00361366	0.00275038	0.0733932	0.0101541	0.0336976	0.0483788	0.023969	0.018253	0.0225741	0.103457	0.881762	0.00852767	0.0216235	0.088087	0.19826	0.454213	0.781756	1.27917	2.20161	5.04388	1.170052	0.260106	0.0632953	0.0512678	0.0483228	0.00263411	0.00610036	0.00464302	0.123898	0.0171415	0.0568862	0.08167	0.040463	0.0308135	0.0381082	0.17465	0.5923688
15768	-409.3246	-422.268	12.94336	5.17059e-05	0.111928	0.888072	0.999948	0.09510133	0.227282	0.00752066	0.123981	0.00477497	0.00313938	0.0111068	0.0121037	0.139134	0.0172355	0.0430518	0.134215	0.0449091	0.0657917	0.0356334	0.0039711	0.0312392	0.676717	0.0617468	0.230297	0.251986	0.510564	0.810806	1.23334	1.95862	3.96847	0.9966647	0.260093	0.00860635	0.141879	0.00546429	0.00359258	0.0127102	0.013851	0.15922	0.0197236	0.0492667	0.15359	0.0513921	0.0752895	0.0407775	0.00454437	0.8738506
15804	-409.3465	-422.4374	13.09092	7.06096e-05	0.115702	0.884298	0.999929	0.09891063	0.262638	0.0188945	0.0903232	0.0223942	0.00332364	0.00777773	0.0132117	0.188501	0.118124	0.0474169	0.112675	0.196281	0.0829488	0.0755496	0.0874897	0.537722	0.164816	0.0354041	0.262057	0.585536	0.770256	0.921791	1.08485	1.29827	1.70784	0.3870067	0.197837	0.0142327	0.0680376	0.0168688	0.00250359	0.00585872	0.00995192	0.141992	0.088979	0.0357177	0.0848747	0.147852	0.0624827	0.0569091	0.0659032	1.327548
15840	-412.7947	-425.9851	13.19042	0.000229032	0.132379	0.867621	0.999771	0.1163808	0.185806	0.0136239	0.0328208	0.00801471	0.00176341	0.00286298	0.00385678	0.0783671	0.0306476	0.0875811	0.0676561	0.10987	0.0698679	0.0511619	0.0907577	0.167624	0.666494	0.0556202	0.110262	0.284215	0.54143	0.825791	1.21096	1.84696	3.51846	0.9096379	0.222614	0.0163228	0.0393224	0.00960239	0.00211273	0.00343012	0.00462079	0.0938912	0.0367187	0.10493	0.0810584	0.131635	0.0837084	0.0612968	0.108736	0.8346586
15876	-412.1377	-425.1858	13.04808	0.00017189	0.127914	0.872086	0.999828	0.1115965	0.128642	0.012954	0.0679536	0.0130311	0.00244247	0.00809539	0.00229644	0.0837454	0.0176044	0.0695361	0.0401572	0.0143951	0.0501131	0.0231889	0.0134464	0.209334	0.320454	0.0853803	0.384831	0.195408	0.451015	0.780035	1.28199	2.21722	5.11749	1.180529	0.234919	0.0236559	0.124093	0.0237967	0.00446031	0.0147834	0.00419363	0.152931	0.0321482	0.126983	0.073333	0.0262875	0.0915138	0.0423463	0.0245551	0.5476017
15912	-414.4375	-427.7301	13.29263	0.0368184	0.295711	0.704289	0.963181	0.4262234	0.176681	0.0451551	0.0420459	0.0927212	0.00333542	0.0155974	0.00507158	0.117296	0.0267899	0.0809115	0.191046	0.067584	0.0706321	0.0130204	0.0838573	0.774802	0.0250013	0.085377	0.114819	0.359535	0.607203	0.855863	1.16841	1.6469	2.78137	0.7396592	0.171244	0.0437658	0.0407523	0.0898683	0.0032328	0.0151175	0.00491554	0.113687	0.0259656	0.078422	0.185168	0.0655045	0.0684589	0.0126198	0.0812772	1.031744
15948	-409.1102	-421.7716	12.66133	0.00860767	0.225958	0.774042	0.991392	0.2459356	0.103076	0.0380894	0.0501498	0.00926982	0.00213882	0.00585293	0.000617827	0.100837	0.00245198	0.0497326	0.0355415	0.000670316	0.0092872	0.0174377	0.000242255	0.91457	0.046117	0.00507041	0.0342428	0.0831621	0.297334	0.684955	1.45995	3.36322	12.0247	1.798246	0.242306	0.0895391	0.11789	0.0217911	0.00502784	0.0137588	0.00145236	0.237043	0.00576401	0.116909	0.0835496	0.00157575	0.021832	0.0409918	0.000569484	0.4253945
15984	-414.9402	-426.7331	11.79299	0.0188588	0.260473	0.739527	0.981141	0.3196874	0.0339241	0.0185453	0.0199587	0.00587623	0.00055497	0.00387428	0.00153764	0.0264702	0.000382564	0.0170759	0.0065743	0.0185886	0.0136992	0.0112974	0.0205652	0.869258	0.0446352	0.00884926	0.0772578	0.0393781	0.206491	0.611311	1.63583	4.84282	25.3948	2.338799	0.170538	0.0932278	0.100333	0.02954	0.00278985	0.0194761	0.00772977	0.133067	0.00192316	0.0858413	0.0330492	0.0934457	0.0688661	0.0567921	0.103382	0.1989245
16020	-424.0298	-436.1395	12.10976	0.0142666	0.247393	0.752607	0.985733	0.289056	0.137236	0.0378612	0.00783798	0.0161449	0.00151758	0.000414171	3.0832e-05	0.0269083	0.0201024	0.0568512	0.0382978	0.00311509	0.0093405	0.0221222	0.00785834	0.842243	0.138919	0.0187198	0.000118506	0.0401707	0.208508	0.613167	1.63088	4.79597	24.8938	2.324389	0.355866	0.0981781	0.0203247	0.0418655	0.00393524	0.00107399	7.99505e-05	0.0697761	0.0521277	0.147421	0.0993101	0.00807774	0.0242209	0.0573652	0.0203775	0.3856382
16056	-404.3486	-416.8214	12.47284	0.0021045	0.179207	0.820793	0.997896	0.1726437	0.13391	0.0302101	0.0705847	0.0127587	0.00237046	0.000948295	0.00194891	0.0189322	0.0202366	0.023727	0.00999334	0.0511993	0.0150753	0.00617509	0.00705292	0.988104	0.00931253	0.00167819	0.000904842	0.0695654	0.272541	0.6666	1.50015	3.66917	14.375	1.927331	0.330541	0.0745703	0.17423	0.0314934	0.00585121	0.00234076	0.00481067	0.0467321	0.0499519	0.0585676	0.0246675	0.12638	0.0372117	0.0152425	0.0174093	0.4051225
16092	-411.1133	-423.4157	12.30239	0.0312634	0.286576	0.713424	0.968737	0.3944176	0.174557	0.0141546	0.0301802	0.0186574	0.00146023	0.00422352	0.000407157	0.0188552	0.0306247	0.0287311	0.00834526	0.0545537	0.0189942	0.0175596	0.0300342	0.889032	0.0235021	0.012315	0.0751512	0.0554447	0.243993	0.643981	1.55284	4.09848	18.036	2.091382	0.386754	0.0313613	0.0668683	0.041338	0.00323534	0.00935778	0.000902112	0.0417763	0.0678531	0.0636577	0.0184901	0.120871	0.0420843	0.0389058	0.0665448	0.4513375
16128	-413.3307	-426.3429	13.01218	0.0108799	0.235549	0.764451	0.98912	0.264276	0.100983	0.0246483	0.0370809	0.0248612	0.000926593	0.0112166	0.01493	0.154381	0.00565413	0.0542406	0.000376922	0.0679126	0.0278535	0.0261678	0.0519417	0.884128	0.0684167	0.0263865	0.0210688	0.136428	0.378521	0.738536	1.35403	2.64186	7.32987	1.440323	0.16742	0.0408643	0.0614763	0.0412173	0.00153619	0.0185959	0.0247523	0.255947	0.00937394	0.0899252	0.000624897	0.112592	0.0461781	0.0433835	0.0861139	0.603175
16164	-416.327	-429.3308	13.00384	0.0164197	0.253866	0.746134	0.98358	0.3037453	0.163572	0.0715462	0.138339	0.0633154	0.0143189	0.00221219	0.00251374	0.0363173	0.0554795	0.142818	0.101636	0.114046	0.0679064	0.0213649	0.0352976	0.825148	0.110341	0.0210635	0.0434472	0.213229	0.470627	0.790462	1.26508	2.12483	4.68979	1.117423	0.158702	0.0694163	0.13422	0.0614306	0.0138926	0.00214634	0.00243891	0.0352362	0.0538279	0.138567	0.0986106	0.110651	0.0658849	0.0207289	0.0342469	1.030682
16200	-405.1755	-417.4905	12.31498	0.00948513	0.229861	0.770139	0.990515	0.2532295	0.213165	0.145829	0.0595964	0.0248423	0.0010275	0.00486471	0.00683816	0.197351	0.0401442	0.130094	0.0354711	0.133635	0.0149547	0.0655053	0.00288419	0.944098	0.00293508	0.00521017	0.0477571	0.0863165	0.302782	0.688846	1.4517	3.3027	11.5853	1.771326	0.198072	0.135504	0.0553765	0.0230833	0.000954746	0.00452025	0.00635397	0.183377	0.0373017	0.120882	0.0329595	0.124173	0.0138958	0.0608671	0.00267996	1.076203
16236	-405.3167	-418.1417	12.82497	0.0231623	0.270705	0.729295	0.976838	0.3465323	0.287553	0.0767979	0.0514443	0.0110763	0.00168544	0.00234869	0.00173492	0.0433898	0.00888368	0.0578792	0.0193323	0.0281187	0.0118416	0.00504217	0.0103173	0.89957	0.00866396	0.0217044	0.0700616	0.111522	0.34308	0.716229	1.3962	2.91477	8.96681	1.586073	0.465714	0.12438	0.083318	0.0179388	0.00272969	0.00380388	0.00280983	0.070273	0.0143878	0.0937397	0.0313102	0.0455404	0.0191784	0.00816618	0.0167096	0.6174457
16272	-409.5742	-422.5746	13.0004	0.0405152	0.301215	0.698785	0.959485	0.4471877	0.102606	0.0569332	0.0849191	0.0159311	0.00248938	0.000856851	0.0139295	0.146662	0.0204684	0.0377398	0.0452183	0.00181705	0.0290784	0.0219451	0.103149	0.93087	0.000643341	0.0393873	0.0290998	0.16627	0.416859	0.761103	1.31388	2.39889	6.01432	1.297289	0.150065	0.0832668	0.124197	0.0232998	0.00364081	0.00125318	0.0203724	0.214499	0.0299358	0.0551958	0.0661334	0.0026575	0.0425282	0.0320954	0.150859	0.6837441
16308	-414.4086	-426.5931	12.1845	0.0834359	0.346605	0.653395	0.916564	0.7005213	0.21564	0.177324	0.241289	0.00180099	0.0030433	0.0117196	0.0132904	0.0776179	0.0466016	0.06152	0.0973739	0.0570642	0.107203	0.039132	0.2517	0.80255	0.106193	0.082243	0.00901422	0.20833	0.465322	0.787672	1.26956	2.14905	4.80008	1.134229	0.153774	0.12645	0.172064	0.0012843	0.00217019	0.00835733	0.00947742	0.0553496	0.0332318	0.0438702	0.0694378	0.0406927	0.076447	0.0279052	0.179489	1.40232
16344	-409.8503	-422.2444	12.39412	0.00815966	0.223851	0.776149	0.99184	0.2420893	0.0586778	0.000249428	0.0170956	7.27419e-05	0.000147521	0.00506794	0.0090194	0.0433066	0.00565972	0.0301218	0.0126404	0.0695678	0.0255069	0.0221233	0.001014	0.8779	0.0952873	0.00565402	0.0211587	0.0658492	0.265341	0.661055	1.51273	3.76874	15.1862	1.967028	0.195416	0.000830675	0.0569339	0.000242254	0.000491292	0.0168779	0.0300375	0.144225	0.0188487	0.100315	0.0420967	0.231683	0.0849463	0.0736778	0.00337694	0.3002709
